2020-03-22 22:06:51.171 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:06:53.605 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:06:53.605 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:06:55.979 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:06:55.979 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:06:58.449 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:06:58.449 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:00.922 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:00.923 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:03.403 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:03.404 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:05.703 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:05.703 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:07.824 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:07.824 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:10.363 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:10.364 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:12.992 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:12.992 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:15.670 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:15.671 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:18.241 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:18.241 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:20.852 | INFO     | controlpanel.updaters:on_message:50 - message!
2020-03-22 22:07:20.852 | ERROR    | controlpanel.updaters:on_message:70 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:23.993 | INFO     | __main__:<module>:10 - Starting up!
2020-03-22 22:07:23.994 | INFO     | controlpanel.updaters:run:31 - Starting MQTT updater thread
2020-03-22 22:07:24.254 | INFO     | controlpanel.frames:next_frame:49 - Frame switch: 0
2020-03-22 22:07:24.328 | INFO     | controlpanel.updaters:on_connect:40 - HEJ!
2020-03-22 22:07:24.329 | INFO     | controlpanel.updaters:on_connect:41 - Connected with result code  0
2020-03-22 22:07:24.329 | INFO     | controlpanel.updaters:on_connect:42 - /megatron/electricityTicker
2020-03-22 22:07:26.055 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:07:26.056 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:28.639 | INFO     | controlpanel.updaters:on_message:56 - message!
2020-03-22 22:07:28.639 | ERROR    | controlpanel.updaters:on_message:76 - Exception in mqtt thread: 'TemperatureUpdater' object has no attribute 'subject'
2020-03-22 22:07:46.513 | INFO     | __main__:<module>:10 - Starting up!
2020-03-22 22:07:46.514 | INFO     | controlpanel.updaters:run:31 - Starting MQTT updater thread
2020-03-22 22:07:46.779 | INFO     | controlpanel.frames:next_frame:49 - Frame switch: 0
2020-03-22 22:07:46.810 | INFO     | controlpanel.updaters:on_connect:40 - HEJ!
2020-03-22 22:07:46.811 | INFO     | controlpanel.updaters:on_connect:41 - Connected with result code  0
2020-03-22 22:07:46.811 | INFO     | controlpanel.updaters:on_connect:42 - /megatron/electricityTicker
2020-03-22 22:08:14.964 | INFO     | __main__:<module>:10 - Starting up!
2020-03-22 22:08:14.965 | INFO     | controlpanel.updaters:run:31 - Starting MQTT updater thread
2020-03-22 22:08:15.234 | INFO     | controlpanel.frames:next_frame:49 - Frame switch: 0
2020-03-22 22:08:15.259 | INFO     | controlpanel.updaters:on_connect:40 - HEJ!
2020-03-22 22:08:15.259 | INFO     | controlpanel.updaters:on_connect:41 - Connected with result code  0
2020-03-22 22:08:15.259 | INFO     | controlpanel.updaters:on_connect:42 - /megatron/electricityTicker
